1091,GATE OVERFLOW FOR GATE CSE 2019 (VOL -2),,,600,YES,RASEEK.C/ A.P / CSE,,,2018-10-22
1092,GATE OVERFLOW FOR GATE CSE 2019 (VOL -3),,,600,YES,RASEEK.C/ A.P / CSE,,,2018-10-22
1093,GATE OVERFLOW FOR GATE CSE 2019 (VOL -3),,,600,YES,RASEEK.C/ A.P / CSE,,,2018-10-22
1094,SOFTWARE ENGINEERING AND PROJECT MANAGEMENT,R.RUHIN KOUSER,LAKSHMI PUBLICATIONS,190,YES,RASEEK.C/ A.P / CSE,,,2019-02-21
1095,CYBER FORENSICS,DEJEY MURUGAN,OXFORD,550,YES,RASEEK.C/ A.P / CSE,,,2019-02-21
1096,SOFTWARE ENGINEERING,IAN SOMERWILLE,,,YES,RASEEK.C/ A.P / CSE,,,
1097,NEURO FUZZY LOGIC AND SOFT COMPUTING,JANG SUN MIZUTANI,,350,YES,RASEEK.C/ A.P / CSE,,,2020-11-27
1098,COMPUTER GRAPHICS (SECOND EDITION),DONALD HEARN   M.PAULINE BAKER,,,YES,RASEEK.C/ A.P / CSE,,,2020-11-27
1099,MODERN ENGINEERING CHEMISTRY,Dr. KOCHUBABY/ MANJOORAN .S,,190,YES,TAHASSIN.C,,,2020-11-27
1100,COURSE BOOK ON ENVIRONMENTAL STUDIES,Dr. RAGHAVAN NAMBIAR,,220,YES,TAHASSIN.C,,,2020-11-27
1101,INTERNET & WORLD WIDE WEB / HOW TO PROGRAM,DEITEL/ P.J.DEITEL/ H.M.DEITEL,,,YES,RASEEK.C/ A.P / CSE,,,2020-11-27
1102,QUANTITATIVE APTITUDE FOR  MBA ENTRANCE EXAMS,ABHIJITH GUHA,,395,YES,RASEEK.C/ A.P / CSE,,,2020-11-27
1103,GATE OVERFLOW FOR GATE CSE 2019 (VOL -1),ARJUN SURESH,,500,YES,RASEEK.C/ A.P / CSE,,,2020-11-27
1104,GATE OVERFLOW FOR GATE CSE 2019 (VOL -II),ARJUN SURESH,,600,YES,RASEEK.C/ A.P / CSE,,,2020-11-27
1105,GATE OVERFLOW FOR GATE CSE 2019 (VOL -III),ARJUN SURESH,,600,YES,RASEEK.C/ A.P / CSE,,,2020-11-27
